id,device_id,sensor_type,value,timestamp
4777,1,umidade,30,2025-11-19 20:24:58.178922 +00:00
4782,1,temperatura,24.7,2025-11-19 20:26:57.829663 +00:00
4787,1,gas,1712,2025-11-19 20:28:49.726305 +00:00
4792,1,umidade,30,2025-11-19 20:30:00.807689 +00:00
4797,1,temperatura,24.8,2025-11-19 20:31:58.030456 +00:00
4802,1,gas,1718,2025-11-19 20:33:49.624320 +00:00
4807,1,umidade,31,2025-11-19 20:34:58.129856 +00:00
4812,1,temperatura,25.8,2025-11-19 20:36:56.481607 +00:00
4817,1,gas,1744,2025-11-19 20:38:51.130235 +00:00
4822,1,umidade,30,2025-11-19 20:40:00.179868 +00:00
4827,1,temperatura,26.6,2025-11-19 20:41:56.531180 +00:00
4832,1,gas,1740,2025-11-19 20:43:49.438532 +00:00
4837,1,umidade,30,2025-11-19 20:44:59.547804 +00:00
4842,1,temperatura,27.1,2025-11-19 20:46:56.483898 +00:00
4847,1,gas,1754,2025-11-19 20:48:49.416138 +00:00
4852,1,umidade,30,2025-11-19 20:49:58.547416 +00:00
4857,1,temperatura,27.5,2025-11-19 20:51:57.325815 +00:00
4862,1,gas,1750,2025-11-19 20:53:49.271814 +00:00
4867,1,umidade,30,2025-11-19 20:54:58.845328 +00:00
4872,1,temperatura,27.8,2025-11-19 20:56:59.311984 +00:00
4877,1,gas,1751,2025-11-19 20:58:52.954119 +00:00
4882,1,umidade,30,2025-11-19 20:59:59.736829 +00:00
4887,1,temperatura,28.1,2025-11-19 21:01:57.424610 +00:00
4892,1,gas,1760,2025-11-19 21:03:49.061598 +00:00
4897,1,umidade,30,2025-11-19 21:04:58.884885 +00:00
4902,1,temperatura,28.4,2025-11-19 21:06:57.620088 +00:00
4907,1,gas,1759,2025-11-19 21:08:49.803780 +00:00
4912,1,umidade,31,2025-11-19 21:10:00.791882 +00:00
4917,1,temperatura,28.6,2025-11-19 21:11:58.175745 +00:00
4922,1,gas,1757,2025-11-19 21:13:51.278271 +00:00
4927,1,umidade,31,2025-11-19 21:15:01.775509 +00:00
4932,1,temperatura,28.8,2025-11-19 21:16:58.844942 +00:00
4937,1,gas,1772,2025-11-19 21:18:49.821210 +00:00
4942,1,umidade,31,2025-11-19 21:22:00.568179 +00:00
4947,1,gas,1776,2025-11-19 21:24:49.936971 +00:00
4952,1,gas,1765,2025-11-19 21:27:49.550638 +00:00
3775,1,gas,1937,2025-11-19 05:58:28.323648 +00:00
3780,1,gas,1951,2025-11-19 06:03:28.427726 +00:00
3785,1,gas,1937,2025-11-19 06:08:28.418157 +00:00
3790,1,gas,1940,2025-11-19 06:13:28.514743 +00:00
3795,1,gas,1939,2025-11-19 06:18:28.395392 +00:00
3800,1,gas,1934,2025-11-19 06:23:28.488090 +00:00
3805,1,gas,1939,2025-11-19 06:28:28.514332 +00:00
3810,1,gas,1935,2025-11-19 06:33:28.587953 +00:00
3815,1,gas,1936,2025-11-19 06:38:28.622301 +00:00
3820,1,gas,1936,2025-11-19 06:43:28.516869 +00:00
3825,1,gas,1922,2025-11-19 06:48:28.556297 +00:00
3830,1,gas,1934,2025-11-19 06:53:28.573809 +00:00
3835,1,gas,1935,2025-11-19 06:58:28.502995 +00:00
3840,1,gas,1935,2025-11-19 07:03:28.512820 +00:00
3845,1,gas,1936,2025-11-19 07:08:28.586328 +00:00
3850,1,gas,1929,2025-11-19 07:13:28.550546 +00:00
3855,1,gas,1902,2025-11-19 10:25:29.360274 +00:00
3860,1,gas,1900,2025-11-19 10:30:29.709314 +00:00
3865,1,gas,1898,2025-11-19 10:35:29.274012 +00:00
3870,1,gas,1890,2025-11-19 11:34:29.540752 +00:00
3875,1,gas,1887,2025-11-19 11:39:29.756406 +00:00
3881,1,gas,1874,2025-11-19 11:45:29.622647 +00:00
3886,1,gas,1873,2025-11-19 11:50:29.984547 +00:00
3891,1,gas,1885,2025-11-19 11:55:29.745105 +00:00
3896,1,gas,1889,2025-11-19 12:00:30.667248 +00:00
3901,1,gas,1885,2025-11-19 12:05:29.483712 +00:00
3906,1,gas,1885,2025-11-19 12:10:31.005364 +00:00
3911,1,gas,1887,2025-11-19 12:15:29.873814 +00:00
3916,1,gas,1892,2025-11-19 12:20:29.869111 +00:00
3921,1,gas,1895,2025-11-19 12:25:30.152444 +00:00
3926,1,gas,1898,2025-11-19 12:30:32.692236 +00:00
3931,1,gas,1901,2025-11-19 12:35:32.836207 +00:00
3936,1,gas,1883,2025-11-19 12:40:31.640675 +00:00
3941,1,gas,1883,2025-11-19 12:45:36.949420 +00:00
3946,1,gas,1897,2025-11-19 12:50:30.936898 +00:00
3951,1,gas,1899,2025-11-19 12:55:36.268577 +00:00
3956,1,gas,1904,2025-11-19 13:00:30.895480 +00:00
3961,1,gas,1899,2025-11-19 13:05:31.446246 +00:00
3966,1,gas,1913,2025-11-19 13:10:40.502974 +00:00
3971,1,gas,1902,2025-11-19 13:15:29.998450 +00:00
3976,1,gas,1905,2025-11-19 13:20:30.649502 +00:00
3981,1,gas,1898,2025-11-19 13:25:33.694410 +00:00
3986,1,gas,1901,2025-11-19 13:30:30.472441 +00:00
3991,1,gas,1904,2025-11-19 13:35:31.612856 +00:00
3996,1,gas,1917,2025-11-19 13:40:31.221422 +00:00
4001,1,gas,1895,2025-11-19 13:45:31.227288 +00:00
4006,1,gas,1891,2025-11-19 13:50:31.515045 +00:00
4011,1,gas,1903,2025-11-19 13:55:31.430547 +00:00
4016,1,gas,1898,2025-11-19 14:00:34.052951 +00:00
4021,1,gas,1877,2025-11-19 14:05:30.428642 +00:00
4026,1,gas,1873,2025-11-19 14:10:31.319397 +00:00
4031,1,gas,1875,2025-11-19 14:15:30.991626 +00:00
4036,1,gas,1875,2025-11-19 14:20:31.438400 +00:00
4041,1,gas,1884,2025-11-19 14:25:30.250566 +00:00
4046,1,gas,1877,2025-11-19 14:30:31.325053 +00:00
4051,1,gas,1872,2025-11-19 14:35:30.566294 +00:00
4056,1,gas,1836,2025-11-19 14:40:38.455341 +00:00
4061,1,gas,1813,2025-11-19 14:45:32.126331 +00:00
4066,1,gas,1823,2025-11-19 14:50:31.101603 +00:00
4071,1,gas,1834,2025-11-19 14:55:30.391116 +00:00
4076,1,gas,1838,2025-11-19 15:00:30.431422 +00:00
4081,1,gas,1797,2025-11-19 15:05:31.392677 +00:00
4086,1,gas,1850,2025-11-19 15:10:31.872585 +00:00
4091,1,gas,1864,2025-11-19 15:15:30.818386 +00:00
4096,1,gas,1886,2025-11-19 15:20:30.507231 +00:00
4101,1,gas,1889,2025-11-19 15:25:30.500168 +00:00
4106,1,gas,1870,2025-11-19 15:30:30.987251 +00:00
4107,1,gas,1869,2025-11-19 15:31:31.826195 +00:00
4112,1,gas,1888,2025-11-19 15:36:32.412064 +00:00
4946,1,umidade,32,2025-11-19 21:24:00.276127 +00:00
4951,1,umidade,32,2025-11-19 21:27:00.087964 +00:00
4956,1,gas,1770,2025-11-19 21:29:49.375990 +00:00
4961,1,temperatura,29.2,2025-11-19 21:31:58.424651 +00:00
4966,1,gas,1810,2025-11-19 21:33:49.304920 +00:00
4971,1,umidade,38,2025-11-19 21:35:01.154229 +00:00
4976,1,temperatura,29.4,2025-11-19 21:36:59.552563 +00:00
4981,1,gas,1808,2025-11-19 21:38:49.733017 +00:00
4986,1,umidade,37,2025-11-19 21:40:01.121056 +00:00
4991,1,temperatura,28.8,2025-11-19 21:41:58.790046 +00:00
4996,1,gas,1801,2025-11-19 21:43:49.656470 +00:00
5001,1,umidade,34,2025-11-19 21:45:00.666997 +00:00
5006,1,temperatura,27.8,2025-11-19 21:46:58.476861 +00:00
5011,1,gas,1805,2025-11-19 21:48:49.274418 +00:00
5016,1,umidade,32,2025-11-19 21:50:00.781473 +00:00
5021,1,temperatura,27.5,2025-11-19 21:51:58.477483 +00:00
5026,1,gas,1795,2025-11-19 21:53:49.276392 +00:00
5031,1,umidade,33,2025-11-19 21:55:01.066265 +00:00
5036,1,temperatura,27.8,2025-11-19 21:56:58.726416 +00:00
5041,1,gas,1787,2025-11-19 21:58:49.276621 +00:00
5046,1,umidade,33,2025-11-19 22:00:00.636805 +00:00
5051,1,temperatura,28.4,2025-11-19 22:01:58.861233 +00:00
5056,1,gas,1798,2025-11-19 22:03:49.208161 +00:00
5061,1,umidade,33,2025-11-19 22:05:00.907996 +00:00
5066,1,temperatura,28.7,2025-11-19 22:06:58.996613 +00:00
5071,1,gas,1804,2025-11-19 22:08:49.299839 +00:00
5076,1,umidade,32,2025-11-19 22:10:00.770378 +00:00
5081,1,temperatura,28.8,2025-11-19 22:11:59.042679 +00:00
5086,1,gas,1807,2025-11-19 22:13:49.460434 +00:00
5091,1,umidade,33,2025-11-19 22:15:01.121914 +00:00
5096,1,temperatura,29,2025-11-19 22:16:59.310184 +00:00
5101,1,gas,1806,2025-11-19 22:18:49.347901 +00:00
5106,1,umidade,33,2025-11-19 22:20:00.885301 +00:00
5111,1,temperatura,29.1,2025-11-19 22:21:59.348063 +00:00
5116,1,gas,1808,2025-11-19 22:23:49.516259 +00:00
5121,1,umidade,33,2025-11-19 22:25:01.358646 +00:00
5126,1,temperatura,29.3,2025-11-19 22:26:59.586558 +00:00
5131,1,gas,1808,2025-11-19 22:28:49.273791 +00:00
5136,1,umidade,34,2025-11-19 22:30:01.160012 +00:00
5559,1,gas,1839,2025-11-20 01:20:49.969268 +00:00
5564,1,gas,1836,2025-11-20 01:25:49.899815 +00:00
5569,1,gas,1831,2025-11-20 01:30:49.940300 +00:00
5574,1,gas,1848,2025-11-20 01:35:49.985052 +00:00
5579,1,gas,1835,2025-11-20 01:40:50.024430 +00:00
5584,1,gas,1840,2025-11-20 01:45:50.005197 +00:00
5589,1,gas,1848,2025-11-20 01:50:49.902439 +00:00
5594,1,gas,1840,2025-11-20 01:55:49.958025 +00:00
5599,1,gas,1849,2025-11-20 02:00:49.885004 +00:00
5604,1,gas,1844,2025-11-20 02:05:49.960828 +00:00
5609,1,gas,1849,2025-11-20 02:10:49.992999 +00:00
5614,1,gas,1849,2025-11-20 02:15:49.918978 +00:00
5619,1,gas,1847,2025-11-20 02:20:49.943479 +00:00
5624,1,gas,1858,2025-11-20 02:25:50.011922 +00:00
5629,1,gas,1862,2025-11-20 02:30:50.043362 +00:00
5634,1,gas,1861,2025-11-20 02:35:50.152138 +00:00
5639,1,gas,1858,2025-11-20 02:40:50.112654 +00:00
5644,1,gas,1856,2025-11-20 02:45:50.126292 +00:00
5649,1,gas,1856,2025-11-20 02:50:50.163921 +00:00
5654,1,gas,1865,2025-11-20 02:55:50.165927 +00:00
5659,1,gas,1858,2025-11-20 03:00:50.275391 +00:00
5664,1,gas,1868,2025-11-20 03:05:50.168691 +00:00
5669,1,gas,1857,2025-11-20 03:10:50.211619 +00:00
5674,1,gas,1870,2025-11-20 03:15:50.258732 +00:00
5679,1,gas,1859,2025-11-20 03:20:50.298649 +00:00
5684,1,gas,1870,2025-11-20 03:25:50.317104 +00:00
3776,1,gas,1937,2025-11-19 05:59:28.351389 +00:00
3781,1,gas,1952,2025-11-19 06:04:28.344934 +00:00
3786,1,gas,1948,2025-11-19 06:09:28.493359 +00:00
3791,1,gas,1939,2025-11-19 06:14:28.559134 +00:00
3796,1,gas,1939,2025-11-19 06:19:28.389504 +00:00
3801,1,gas,1934,2025-11-19 06:24:28.487799 +00:00
3806,1,gas,1940,2025-11-19 06:29:28.500036 +00:00
3811,1,gas,1938,2025-11-19 06:34:28.593880 +00:00
3816,1,gas,1927,2025-11-19 06:39:28.628970 +00:00
3821,1,gas,1937,2025-11-19 06:44:28.562618 +00:00
3826,1,gas,1922,2025-11-19 06:49:28.552966 +00:00
3831,1,gas,1926,2025-11-19 06:54:28.483894 +00:00
3836,1,gas,1936,2025-11-19 06:59:28.563957 +00:00
3841,1,gas,1931,2025-11-19 07:04:28.627176 +00:00
3846,1,gas,1937,2025-11-19 07:09:28.591333 +00:00
3851,1,gas,1927,2025-11-19 07:14:28.550844 +00:00
3856,1,gas,1895,2025-11-19 10:26:29.552881 +00:00
3861,1,gas,1901,2025-11-19 10:31:29.562255 +00:00
3866,1,gas,1903,2025-11-19 10:36:29.236683 +00:00
3871,1,gas,1893,2025-11-19 11:35:29.486348 +00:00
3876,1,gas,1885,2025-11-19 11:40:29.751445 +00:00
3882,1,gas,1881,2025-11-19 11:46:29.992939 +00:00
3887,1,gas,1890,2025-11-19 11:51:29.465585 +00:00
3892,1,gas,1894,2025-11-19 11:56:29.776675 +00:00
3897,1,gas,1887,2025-11-19 12:01:29.648035 +00:00
3902,1,gas,1894,2025-11-19 12:06:30.521405 +00:00
3907,1,gas,1889,2025-11-19 12:11:30.410834 +00:00
3912,1,gas,1888,2025-11-19 12:16:29.787925 +00:00
3917,1,gas,1886,2025-11-19 12:21:30.974492 +00:00
3922,1,gas,1883,2025-11-19 12:26:29.710322 +00:00
3927,1,gas,1877,2025-11-19 12:31:31.170343 +00:00
3932,1,gas,1883,2025-11-19 12:36:31.600474 +00:00
3937,1,gas,1892,2025-11-19 12:41:30.840141 +00:00
3942,1,gas,1889,2025-11-19 12:46:31.021913 +00:00
3947,1,gas,1887,2025-11-19 12:51:31.094399 +00:00
3952,1,gas,1916,2025-11-19 12:56:33.653831 +00:00
3957,1,gas,1895,2025-11-19 13:01:30.490854 +00:00
3962,1,gas,1895,2025-11-19 13:06:35.079424 +00:00
3967,1,gas,1904,2025-11-19 13:11:30.878853 +00:00
3972,1,gas,1913,2025-11-19 13:16:36.288292 +00:00
3977,1,gas,1904,2025-11-19 13:21:30.554747 +00:00
3982,1,gas,1903,2025-11-19 13:26:30.383759 +00:00
3987,1,gas,1899,2025-11-19 13:31:30.371919 +00:00
3992,1,gas,1901,2025-11-19 13:36:31.185218 +00:00
3997,1,gas,1903,2025-11-19 13:41:31.220329 +00:00
4002,1,gas,1898,2025-11-19 13:46:30.388895 +00:00
4007,1,gas,1895,2025-11-19 13:51:31.013699 +00:00
4012,1,gas,1908,2025-11-19 13:56:30.535875 +00:00
4017,1,gas,1875,2025-11-19 14:01:31.117764 +00:00
4022,1,gas,1888,2025-11-19 14:06:30.481453 +00:00
4027,1,gas,1884,2025-11-19 14:11:30.793661 +00:00
4032,1,gas,1885,2025-11-19 14:16:31.354349 +00:00
4037,1,gas,1875,2025-11-19 14:21:32.223585 +00:00
4042,1,gas,1875,2025-11-19 14:26:29.985179 +00:00
4047,1,gas,1873,2025-11-19 14:31:34.722023 +00:00
4052,1,gas,1870,2025-11-19 14:36:31.412989 +00:00
4057,1,gas,1789,2025-11-19 14:41:30.519664 +00:00
4062,1,gas,1809,2025-11-19 14:46:31.595662 +00:00
4067,1,gas,1835,2025-11-19 14:51:30.604585 +00:00
4072,1,gas,1819,2025-11-19 14:56:30.645778 +00:00
4077,1,gas,1839,2025-11-19 15:01:31.296399 +00:00
4082,1,gas,1799,2025-11-19 15:06:31.203767 +00:00
4087,1,gas,1840,2025-11-19 15:11:34.186199 +00:00
4092,1,gas,1872,2025-11-19 15:16:31.936844 +00:00
4097,1,gas,1886,2025-11-19 15:21:30.625799 +00:00
4102,1,gas,1875,2025-11-19 15:26:32.041240 +00:00
4108,1,gas,1867,2025-11-19 15:32:31.117757 +00:00
4957,1,temperatura,29.2,2025-11-19 21:29:58.030474 +00:00
4962,1,umidade,32,2025-11-19 21:32:00.255248 +00:00
4967,1,temperatura,29.3,2025-11-19 21:33:58.801100 +00:00
4972,1,gas,1812,2025-11-19 21:35:49.682544 +00:00
4977,1,umidade,38,2025-11-19 21:37:02.631428 +00:00
4982,1,temperatura,29.3,2025-11-19 21:38:58.252609 +00:00
4987,1,gas,1808,2025-11-19 21:40:49.331974 +00:00
4992,1,umidade,36,2025-11-19 21:42:00.923970 +00:00
4997,1,temperatura,28.5,2025-11-19 21:43:58.854370 +00:00
5002,1,gas,1804,2025-11-19 21:45:49.864488 +00:00
5007,1,umidade,33,2025-11-19 21:47:00.399133 +00:00
5012,1,temperatura,27.8,2025-11-19 21:48:58.489216 +00:00
5017,1,gas,1794,2025-11-19 21:50:49.431520 +00:00
5022,1,umidade,32,2025-11-19 21:52:00.194578 +00:00
5027,1,temperatura,27.5,2025-11-19 21:53:58.553411 +00:00
5032,1,gas,1797,2025-11-19 21:55:49.279940 +00:00
5037,1,umidade,33,2025-11-19 21:57:00.354913 +00:00
5042,1,temperatura,28.1,2025-11-19 21:58:58.746303 +00:00
5047,1,gas,1798,2025-11-19 22:00:49.227479 +00:00
5052,1,umidade,33,2025-11-19 22:02:00.697371 +00:00
5057,1,temperatura,28.5,2025-11-19 22:03:58.968990 +00:00
5062,1,gas,1808,2025-11-19 22:05:49.307396 +00:00
5067,1,umidade,32,2025-11-19 22:07:00.888070 +00:00
5072,1,temperatura,28.7,2025-11-19 22:08:59.010446 +00:00
5077,1,gas,1808,2025-11-19 22:10:49.297021 +00:00
5082,1,umidade,33,2025-11-19 22:12:00.793786 +00:00
5087,1,temperatura,28.9,2025-11-19 22:13:59.173383 +00:00
5092,1,gas,1803,2025-11-19 22:15:49.487075 +00:00
5097,1,umidade,33,2025-11-19 22:17:00.937681 +00:00
5102,1,temperatura,29,2025-11-19 22:18:59.281607 +00:00
5107,1,gas,1808,2025-11-19 22:20:49.360974 +00:00
5112,1,umidade,33,2025-11-19 22:22:01.093751 +00:00
5117,1,temperatura,29.2,2025-11-19 22:23:59.772046 +00:00
5122,1,gas,1807,2025-11-19 22:25:49.455696 +00:00
5127,1,umidade,34,2025-11-19 22:27:01.248456 +00:00
5132,1,temperatura,29.3,2025-11-19 22:28:59.567664 +00:00
5571,1,gas,1840,2025-11-20 01:32:49.952267 +00:00
5576,1,gas,1840,2025-11-20 01:37:49.997587 +00:00
5581,1,gas,1841,2025-11-20 01:42:50.049321 +00:00
5586,1,gas,1847,2025-11-20 01:47:49.900615 +00:00
5591,1,gas,1841,2025-11-20 01:52:49.908301 +00:00
5596,1,gas,1846,2025-11-20 01:57:49.927537 +00:00
5601,1,gas,1840,2025-11-20 02:02:49.948386 +00:00
5606,1,gas,1847,2025-11-20 02:07:49.864913 +00:00
5611,1,gas,1854,2025-11-20 02:12:49.903207 +00:00
5616,1,gas,1856,2025-11-20 02:17:49.923563 +00:00
5621,1,gas,1861,2025-11-20 02:22:49.996378 +00:00
5626,1,gas,1858,2025-11-20 02:27:49.980690 +00:00
5631,1,gas,1861,2025-11-20 02:32:50.074238 +00:00
5636,1,gas,1867,2025-11-20 02:37:50.032838 +00:00
5641,1,gas,1858,2025-11-20 02:42:50.137503 +00:00
5646,1,gas,1854,2025-11-20 02:47:50.148967 +00:00
5651,1,gas,1863,2025-11-20 02:52:50.222155 +00:00
5656,1,gas,1863,2025-11-20 02:57:50.212557 +00:00
5661,1,gas,1862,2025-11-20 03:02:50.143491 +00:00
5666,1,gas,1869,2025-11-20 03:07:50.182765 +00:00
5671,1,gas,1872,2025-11-20 03:12:50.223030 +00:00
5676,1,gas,1862,2025-11-20 03:17:50.264149 +00:00
5681,1,gas,1868,2025-11-20 03:22:50.309391 +00:00
5686,1,gas,1862,2025-11-20 03:27:50.230924 +00:00
5691,1,gas,1869,2025-11-20 03:32:50.244517 +00:00
5696,1,gas,1872,2025-11-20 03:37:50.280619 +00:00
5703,1,gas,1863,2025-11-20 03:44:50.328312 +00:00
5708,1,gas,1865,2025-11-20 03:49:50.303722 +00:00
5713,1,gas,1863,2025-11-20 03:54:50.228738 +00:00
5718,1,gas,1869,2025-11-20 03:59:50.245959 +00:00
5723,1,gas,1869,2025-11-20 04:04:50.252141 +00:00
3777,1,gas,1945,2025-11-19 06:00:28.329046 +00:00
3782,1,gas,1945,2025-11-19 06:05:28.356406 +00:00
3787,1,gas,1940,2025-11-19 06:10:28.391710 +00:00
3792,1,gas,1945,2025-11-19 06:15:28.365180 +00:00
3797,1,gas,1935,2025-11-19 06:20:28.498733 +00:00
3802,1,gas,1943,2025-11-19 06:25:28.535576 +00:00
3807,1,gas,1937,2025-11-19 06:30:28.566527 +00:00
3812,1,gas,1936,2025-11-19 06:35:28.601020 +00:00
3817,1,gas,1935,2025-11-19 06:40:28.501074 +00:00
3822,1,gas,1933,2025-11-19 06:45:28.570246 +00:00
3827,1,gas,1936,2025-11-19 06:50:28.560433 +00:00
3832,1,gas,1938,2025-11-19 06:55:28.596700 +00:00
3837,1,gas,1933,2025-11-19 07:00:28.530173 +00:00
3842,1,gas,1935,2025-11-19 07:05:28.526107 +00:00
3847,1,gas,1934,2025-11-19 07:10:28.597069 +00:00
3852,1,gas,1936,2025-11-19 07:15:28.638645 +00:00
3857,1,gas,1899,2025-11-19 10:27:29.316729 +00:00
3862,1,gas,1901,2025-11-19 10:32:29.253663 +00:00
3867,1,gas,1886,2025-11-19 11:31:30.131789 +00:00
3872,1,gas,1890,2025-11-19 11:36:29.388163 +00:00
3877,1,gas,1886,2025-11-19 11:41:29.872081 +00:00
3880,1,gas,1860,2025-11-19 11:44:31.025505 +00:00
3885,1,gas,1878,2025-11-19 11:49:29.702397 +00:00
3890,1,gas,1878,2025-11-19 11:54:29.761342 +00:00
3895,1,gas,1891,2025-11-19 11:59:29.598360 +00:00
3900,1,gas,1885,2025-11-19 12:04:30.942461 +00:00
3905,1,gas,1883,2025-11-19 12:09:30.182340 +00:00
3910,1,gas,1889,2025-11-19 12:14:30.186421 +00:00
3915,1,gas,1884,2025-11-19 12:19:30.146061 +00:00
3920,1,gas,1895,2025-11-19 12:24:29.730832 +00:00
3925,1,gas,1897,2025-11-19 12:29:30.091187 +00:00
3930,1,gas,1887,2025-11-19 12:34:32.431641 +00:00
3935,1,gas,1890,2025-11-19 12:39:31.044392 +00:00
3940,1,gas,1887,2025-11-19 12:44:31.680642 +00:00
3945,1,gas,1894,2025-11-19 12:49:34.527401 +00:00
3950,1,gas,1900,2025-11-19 12:54:30.886216 +00:00
3955,1,gas,1907,2025-11-19 12:59:31.053720 +00:00
3960,1,gas,1898,2025-11-19 13:04:30.021877 +00:00
3965,1,gas,1904,2025-11-19 13:09:31.574544 +00:00
3970,1,gas,1905,2025-11-19 13:14:30.412294 +00:00
3975,1,gas,1904,2025-11-19 13:19:32.483148 +00:00
3980,1,gas,1906,2025-11-19 13:24:30.153970 +00:00
3985,1,gas,1889,2025-11-19 13:29:30.825737 +00:00
3990,1,gas,1897,2025-11-19 13:34:30.624051 +00:00
3995,1,gas,1911,2025-11-19 13:39:31.382963 +00:00
4000,1,gas,1904,2025-11-19 13:44:30.200692 +00:00
4005,1,gas,1882,2025-11-19 13:49:30.563213 +00:00
4010,1,gas,1897,2025-11-19 13:54:30.106064 +00:00
4015,1,gas,1903,2025-11-19 13:59:30.902236 +00:00
4020,1,gas,1899,2025-11-19 14:04:29.953639 +00:00
4025,1,gas,1894,2025-11-19 14:09:31.319902 +00:00
4030,1,gas,1888,2025-11-19 14:14:30.442556 +00:00
4035,1,gas,1881,2025-11-19 14:19:30.779916 +00:00
4040,1,gas,1875,2025-11-19 14:24:30.074998 +00:00
4045,1,gas,1870,2025-11-19 14:29:31.384132 +00:00
4050,1,gas,1882,2025-11-19 14:34:30.531354 +00:00
4055,1,gas,1858,2025-11-19 14:39:30.287398 +00:00
4060,1,gas,1815,2025-11-19 14:44:30.657465 +00:00
4065,1,gas,1819,2025-11-19 14:49:30.973257 +00:00
4070,1,gas,1839,2025-11-19 14:54:30.222987 +00:00
4075,1,gas,1823,2025-11-19 14:59:30.973688 +00:00
4080,1,gas,1832,2025-11-19 15:04:31.217968 +00:00
4085,1,gas,1877,2025-11-19 15:09:31.967392 +00:00
4090,1,gas,1872,2025-11-19 15:14:30.983600 +00:00
4095,1,gas,1887,2025-11-19 15:19:31.290547 +00:00
4100,1,gas,1877,2025-11-19 15:24:30.388547 +00:00
4105,1,gas,1871,2025-11-19 15:29:31.652481 +00:00
4111,1,gas,1885,2025-11-19 15:35:31.685666 +00:00
4113,1,gas,1875,2025-11-19 15:37:30.178348 +00:00
4114,1,gas,1875,2025-11-19 15:38:31.161083 +00:00
4115,1,gas,1877,2025-11-19 15:39:32.810541 +00:00
4116,1,gas,1872,2025-11-19 15:40:30.780703 +00:00
4117,1,gas,1870,2025-11-19 15:41:30.965459 +00:00
4118,1,gas,1873,2025-11-19 15:42:30.671596 +00:00
4119,1,gas,1861,2025-11-19 15:43:30.881563 +00:00
4120,1,gas,1866,2025-11-19 15:44:31.518769 +00:00
4121,1,gas,1861,2025-11-19 15:45:30.543032 +00:00
4122,1,gas,1866,2025-11-19 15:46:31.842685 +00:00
4123,1,gas,1857,2025-11-19 15:47:31.171486 +00:00
4124,1,gas,1861,2025-11-19 15:48:30.813040 +00:00
4125,1,gas,1868,2025-11-19 15:49:31.150007 +00:00
4126,1,gas,1858,2025-11-19 15:50:30.554799 +00:00
4127,1,gas,1859,2025-11-19 15:51:32.065589 +00:00
4128,1,gas,1843,2025-11-19 15:52:36.143661 +00:00
4129,1,gas,1842,2025-11-19 15:53:33.717266 +00:00
4130,1,gas,1854,2025-11-19 15:54:34.113840 +00:00
4131,1,gas,1850,2025-11-19 15:56:33.132209 +00:00
4132,1,gas,1845,2025-11-19 15:57:31.653696 +00:00
4133,1,gas,1850,2025-11-19 15:58:32.659334 +00:00
4134,1,gas,1856,2025-11-19 15:59:31.705691 +00:00
4135,1,gas,1847,2025-11-19 16:00:35.767812 +00:00
4136,1,gas,1830,2025-11-19 16:01:31.654554 +00:00
4137,1,gas,1817,2025-11-19 16:02:30.932402 +00:00
4138,1,gas,1834,2025-11-19 16:03:30.841117 +00:00
4139,1,gas,1797,2025-11-19 16:04:33.005990 +00:00
4140,1,gas,1830,2025-11-19 16:05:32.873730 +00:00
4141,1,gas,1824,2025-11-19 16:06:30.744351 +00:00
4142,1,gas,1823,2025-11-19 16:07:31.115679 +00:00
4143,1,gas,1829,2025-11-19 16:08:30.712399 +00:00
4144,1,gas,1840,2025-11-19 16:09:30.783696 +00:00
4145,1,temperatura,28,2025-11-19 16:09:35.496591 +00:00
4146,1,umidade,29,2025-11-19 16:09:37.646218 +00:00
4147,1,gas,1837,2025-11-19 16:10:30.767724 +00:00
4148,1,temperatura,27.8,2025-11-19 16:10:35.604299 +00:00
4149,1,umidade,28,2025-11-19 16:10:37.833445 +00:00
4150,1,gas,1830,2025-11-19 16:11:31.096612 +00:00
4151,1,temperatura,27.7,2025-11-19 16:11:35.503312 +00:00
4152,1,umidade,28,2025-11-19 16:11:38.132607 +00:00
4153,1,gas,1828,2025-11-19 16:12:31.399362 +00:00
4154,1,temperatura,27.7,2025-11-19 16:12:36.876288 +00:00
4155,1,umidade,28,2025-11-19 16:12:39.597330 +00:00
4156,1,gas,1815,2025-11-19 16:13:31.000803 +00:00
4157,1,gas,1828,2025-11-19 16:14:30.654799 +00:00
4158,1,temperatura,27.5,2025-11-19 16:14:36.717851 +00:00
4159,1,umidade,28,2025-11-19 16:14:38.773594 +00:00
4160,1,gas,1814,2025-11-19 16:15:30.913199 +00:00
4161,1,temperatura,27.5,2025-11-19 16:15:36.006110 +00:00
4162,1,umidade,28,2025-11-19 16:15:38.525020 +00:00
4163,1,gas,1795,2025-11-19 16:16:31.685008 +00:00
4164,1,gas,1815,2025-11-19 16:17:31.194381 +00:00
4165,1,temperatura,27.3,2025-11-19 16:17:36.500041 +00:00
4166,1,umidade,29,2025-11-19 16:17:39.719663 +00:00
4167,1,gas,1819,2025-11-19 16:18:31.392450 +00:00
4168,1,temperatura,27.3,2025-11-19 16:18:38.065482 +00:00
4169,1,umidade,29,2025-11-19 16:18:41.175970 +00:00
4170,1,gas,1810,2025-11-19 16:19:35.680078 +00:00
4171,1,gas,1794,2025-11-19 16:20:34.457670 +00:00
4172,1,gas,1791,2025-11-19 16:21:30.943555 +00:00
